serial,lot,fixture,shift,timestamp,step,measurement,value,unit,lower_limit,upper_limit,result,notes
SRB5030-2608-0136,L2608B,FIX-04,B,2026-08-26T16:22:28,5,LOAD_REG,0.445,%,,0.800,PASS,
SRB5030-2608-0136,L2608B,FIX-04,B,2026-08-26T16:22:35,6,EFF_FL,91.94,%,88.00,,PASS,
SRB5030-2608-0136,L2608B,FIX-04,B,2026-08-26T16:22:42,7,RIPPLE,49.0,mV,,50.0,PASS,
SRB5030-2608-0136,L2608B,FIX-04,B,2026-08-26T16:22:49,8,I_LIM,4.15,A,3.70,5.00,PASS,
SRB5030-2608-0137,L2608C,FIX-01,B,2026-08-26T16:29:00,1,R_OUT,3514.9,ohm,500.0,,PASS,
SRB5030-2608-0137,L2608C,FIX-01,B,2026-08-26T16:29:07,2,IQ_NL,11.21,mA,,25.00,PASS,
SRB5030-2608-0137,L2608C,FIX-01,B,2026-08-26T16:29:14,3,VOUT,5.0107,V,4.9500,5.0500,PASS,
SRB5030-2608-0137,L2608C,FIX-01,B,2026-08-26T16:29:21,4,LINE_REG,0.093,%,,0.300,PASS,
SRB5030-2608-0137,L2608C,FIX-01,B,2026-08-26T16:29:28,5,LOAD_REG,0.387,%,,0.800,PASS,
SRB5030-2608-0137,L2608C,FIX-01,B,2026-08-26T16:29:35,6,EFF_FL,92.37,%,88.00,,PASS,
SRB5030-2608-0137,L2608C,FIX-01,B,2026-08-26T16:29:42,7,RIPPLE,21.7,mV,,50.0,PASS,
SRB5030-2608-0137,L2608C,FIX-01,B,2026-08-26T16:29:49,8,I_LIM,4.15,A,3.70,5.00,PASS,
SRB5030-2608-0138,L2608C,FIX-02,B,2026-08-26T16:36:00,1,R_OUT,3250.9,ohm,500.0,,PASS,
SRB5030-2608-0138,L2608C,FIX-02,B,2026-08-26T16:36:07,2,IQ_NL,11.12,mA,,25.00,PASS,
SRB5030-2608-0138,L2608C,FIX-02,B,2026-08-26T16:36:14,3,VOUT,5.0098,V,4.9500,5.0500,PASS,
SRB5030-2608-0138,L2608C,FIX-02,B,2026-08-26T16:36:21,4,LINE_REG,0.117,%,,0.300,PASS,
SRB5030-2608-0138,L2608C,FIX-02,B,2026-08-26T16:36:28,5,LOAD_REG,0.417,%,,0.800,PASS,
SRB5030-2608-0138,L2608C,FIX-02,B,2026-08-26T16:36:35,6,EFF_FL,92.24,%,88.00,,PASS,
SRB5030-2608-0138,L2608C,FIX-02,B,2026-08-26T16:36:42,7,RIPPLE,22.5,mV,,50.0,PASS,
SRB5030-2608-0138,L2608C,FIX-02,B,2026-08-26T16:36:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0139,L2608C,FIX-03,B,2026-08-26T16:43:00,1,R_OUT,3392.5,ohm,500.0,,PASS,
SRB5030-2608-0139,L2608C,FIX-03,B,2026-08-26T16:43:07,2,IQ_NL,10.77,mA,,25.00,PASS,
SRB5030-2608-0139,L2608C,FIX-03,B,2026-08-26T16:43:14,3,VOUT,4.9739,V,4.9500,5.0500,PASS,
SRB5030-2608-0139,L2608C,FIX-03,B,2026-08-26T16:43:21,4,LINE_REG,0.109,%,,0.300,PASS,
SRB5030-2608-0139,L2608C,FIX-03,B,2026-08-26T16:43:28,5,LOAD_REG,0.393,%,,0.800,PASS,
SRB5030-2608-0139,L2608C,FIX-03,B,2026-08-26T16:43:35,6,EFF_FL,93.27,%,88.00,,PASS,
SRB5030-2608-0139,L2608C,FIX-03,B,2026-08-26T16:43:42,7,RIPPLE,21.0,mV,,50.0,PASS,
SRB5030-2608-0139,L2608C,FIX-03,B,2026-08-26T16:43:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0140,L2608C,FIX-04,B,2026-08-26T16:50:00,1,R_OUT,3266.4,ohm,500.0,,PASS,
SRB5030-2608-0140,L2608C,FIX-04,B,2026-08-26T16:50:07,2,IQ_NL,10.90,mA,,25.00,PASS,
SRB5030-2608-0140,L2608C,FIX-04,B,2026-08-26T16:50:14,3,VOUT,4.9771,V,4.9500,5.0500,PASS,
SRB5030-2608-0140,L2608C,FIX-04,B,2026-08-26T16:50:21,4,LINE_REG,0.142,%,,0.300,PASS,
SRB5030-2608-0140,L2608C,FIX-04,B,2026-08-26T16:50:28,5,LOAD_REG,0.398,%,,0.800,PASS,
SRB5030-2608-0140,L2608C,FIX-04,B,2026-08-26T16:50:35,6,EFF_FL,92.39,%,88.00,,PASS,
SRB5030-2608-0140,L2608C,FIX-04,B,2026-08-26T16:50:42,7,RIPPLE,22.2,mV,,50.0,PASS,
SRB5030-2608-0140,L2608C,FIX-04,B,2026-08-26T16:50:49,8,I_LIM,4.55,A,3.70,5.00,PASS,
SRB5030-2608-0141,L2608D,FIX-01,B,2026-08-26T16:57:00,1,R_OUT,3273.9,ohm,500.0,,PASS,
SRB5030-2608-0141,L2608D,FIX-01,B,2026-08-26T16:57:07,2,IQ_NL,11.34,mA,,25.00,PASS,
SRB5030-2608-0141,L2608D,FIX-01,B,2026-08-26T16:57:14,3,VOUT,4.9908,V,4.9500,5.0500,PASS,
SRB5030-2608-0141,L2608D,FIX-01,B,2026-08-26T16:57:21,4,LINE_REG,0.106,%,,0.300,PASS,
SRB5030-2608-0141,L2608D,FIX-01,B,2026-08-26T16:57:28,5,LOAD_REG,0.397,%,,0.800,PASS,
SRB5030-2608-0141,L2608D,FIX-01,B,2026-08-26T16:57:35,6,EFF_FL,92.27,%,88.00,,PASS,
SRB5030-2608-0141,L2608D,FIX-01,B,2026-08-26T16:57:42,7,RIPPLE,21.7,mV,,50.0,PASS,
SRB5030-2608-0141,L2608D,FIX-01,B,2026-08-26T16:57:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0142,L2608D,FIX-02,B,2026-08-26T17:04:00,1,R_OUT,3230.0,ohm,500.0,,PASS,
SRB5030-2608-0142,L2608D,FIX-02,B,2026-08-26T17:04:07,2,IQ_NL,11.61,mA,,25.00,PASS,
SRB5030-2608-0142,L2608D,FIX-02,B,2026-08-26T17:04:14,3,VOUT,4.9849,V,4.9500,5.0500,PASS,
SRB5030-2608-0142,L2608D,FIX-02,B,2026-08-26T17:04:21,4,LINE_REG,0.116,%,,0.300,PASS,
SRB5030-2608-0142,L2608D,FIX-02,B,2026-08-26T17:04:28,5,LOAD_REG,0.380,%,,0.800,PASS,
SRB5030-2608-0142,L2608D,FIX-02,B,2026-08-26T17:04:35,6,EFF_FL,92.70,%,88.00,,PASS,
SRB5030-2608-0142,L2608D,FIX-02,B,2026-08-26T17:04:42,7,RIPPLE,24.8,mV,,50.0,PASS,
SRB5030-2608-0142,L2608D,FIX-02,B,2026-08-26T17:04:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
SRB5030-2608-0143,L2608D,FIX-03,B,2026-08-26T17:11:00,1,R_OUT,3486.7,ohm,500.0,,PASS,
SRB5030-2608-0143,L2608D,FIX-03,B,2026-08-26T17:11:07,2,IQ_NL,11.78,mA,,25.00,PASS,
SRB5030-2608-0143,L2608D,FIX-03,B,2026-08-26T17:11:14,3,VOUT,4.9600,V,4.9500,5.0500,PASS,
SRB5030-2608-0143,L2608D,FIX-03,B,2026-08-26T17:11:21,4,LINE_REG,0.155,%,,0.300,PASS,
SRB5030-2608-0143,L2608D,FIX-03,B,2026-08-26T17:11:28,5,LOAD_REG,0.448,%,,0.800,PASS,
SRB5030-2608-0143,L2608D,FIX-03,B,2026-08-26T17:11:35,6,EFF_FL,92.52,%,88.00,,PASS,
SRB5030-2608-0143,L2608D,FIX-03,B,2026-08-26T17:11:42,7,RIPPLE,20.6,mV,,50.0,PASS,
SRB5030-2608-0143,L2608D,FIX-03,B,2026-08-26T17:11:49,8,I_LIM,4.20,A,3.70,5.00,PASS,
SRB5030-2608-0144,L2608D,FIX-04,B,2026-08-26T17:18:00,1,R_OUT,3445.9,ohm,500.0,,PASS,
SRB5030-2608-0144,L2608D,FIX-04,B,2026-08-26T17:18:07,2,IQ_NL,11.47,mA,,25.00,PASS,
SRB5030-2608-0144,L2608D,FIX-04,B,2026-08-26T17:18:14,3,VOUT,5.0019,V,4.9500,5.0500,PASS,
SRB5030-2608-0144,L2608D,FIX-04,B,2026-08-26T17:18:21,4,LINE_REG,0.122,%,,0.300,PASS,
SRB5030-2608-0144,L2608D,FIX-04,B,2026-08-26T17:18:28,5,LOAD_REG,0.417,%,,0.800,PASS,
SRB5030-2608-0144,L2608D,FIX-04,B,2026-08-26T17:18:35,6,EFF_FL,92.52,%,88.00,,PASS,
SRB5030-2608-0144,L2608D,FIX-04,B,2026-08-26T17:18:42,7,RIPPLE,20.0,mV,,50.0,PASS,
SRB5030-2608-0144,L2608D,FIX-04,B,2026-08-26T17:18:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0145,L2608A,FIX-01,B,2026-08-26T17:25:00,1,R_OUT,3361.4,ohm,500.0,,PASS,
SRB5030-2608-0145,L2608A,FIX-01,B,2026-08-26T17:25:07,2,IQ_NL,11.63,mA,,25.00,PASS,
SRB5030-2608-0145,L2608A,FIX-01,B,2026-08-26T17:25:14,3,VOUT,4.9755,V,4.9500,5.0500,PASS,beeps
SRB5030-2608-0145,L2608A,FIX-01,B,2026-08-26T17:25:21,4,LINE_REG,0.080,%,,0.300,PASS,
SRB5030-2608-0145,L2608A,FIX-01,B,2026-08-26T17:25:28,5,LOAD_REG,0.407,%,,0.800,PASS,
SRB5030-2608-0145,L2608A,FIX-01,B,2026-08-26T17:25:35,6,EFF_FL,92.41,%,88.00,,PASS,
SRB5030-2608-0145,L2608A,FIX-01,B,2026-08-26T17:25:42,7,RIPPLE,21.4,mV,,50.0,PASS,
SRB5030-2608-0145,L2608A,FIX-01,B,2026-08-26T17:25:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
SRB5030-2608-0146,L2608A,FIX-02,B,2026-08-26T17:32:00,1,R_OUT,3334.4,ohm,500.0,,PASS,
SRB5030-2608-0146,L2608A,FIX-02,B,2026-08-26T17:32:07,2,IQ_NL,11.66,mA,,25.00,PASS,
SRB5030-2608-0146,L2608A,FIX-02,B,2026-08-26T17:32:14,3,VOUT,4.9978,V,4.9500,5.0500,PASS,
SRB5030-2608-0146,L2608A,FIX-02,B,2026-08-26T17:32:21,4,LINE_REG,0.069,%,,0.300,PASS,
SRB5030-2608-0146,L2608A,FIX-02,B,2026-08-26T17:32:28,5,LOAD_REG,0.386,%,,0.800,PASS,
SRB5030-2608-0146,L2608A,FIX-02,B,2026-08-26T17:32:35,6,EFF_FL,92.60,%,88.00,,PASS,
SRB5030-2608-0146,L2608A,FIX-02,B,2026-08-26T17:32:42,7,RIPPLE,23.5,mV,,50.0,PASS,
SRB5030-2608-0146,L2608A,FIX-02,B,2026-08-26T17:32:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
SRB5030-2608-0147,L2608A,FIX-03,B,2026-08-26T17:39:00,1,R_OUT,3362.6,ohm,500.0,,PASS,
SRB5030-2608-0147,L2608A,FIX-03,B,2026-08-26T17:39:07,2,IQ_NL,11.38,mA,,25.00,PASS,
SRB5030-2608-0147,L2608A,FIX-03,B,2026-08-26T17:39:14,3,VOUT,4.9630,V,4.9500,5.0500,PASS,
SRB5030-2608-0147,L2608A,FIX-03,B,2026-08-26T17:39:21,4,LINE_REG,0.121,%,,0.300,PASS,
SRB5030-2608-0147,L2608A,FIX-03,B,2026-08-26T17:39:28,5,LOAD_REG,0.401,%,,0.800,PASS,
SRB5030-2608-0147,L2608A,FIX-03,B,2026-08-26T17:39:35,6,EFF_FL,92.27,%,88.00,,PASS,
SRB5030-2608-0147,L2608A,FIX-03,B,2026-08-26T17:39:42,7,RIPPLE,25.0,mV,,50.0,PASS,
SRB5030-2608-0147,L2608A,FIX-03,B,2026-08-26T17:39:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
SRB5030-2608-0148,L2608A,FIX-04,B,2026-08-26T17:46:00,1,R_OUT,3208.8,ohm,500.0,,PASS,
SRB5030-2608-0148,L2608A,FIX-04,B,2026-08-26T17:46:07,2,IQ_NL,11.48,mA,,25.00,PASS,
SRB5030-2608-0148,L2608A,FIX-04,B,2026-08-26T17:46:14,3,VOUT,5.0141,V,4.9500,5.0500,PASS,
SRB5030-2608-0148,L2608A,FIX-04,B,2026-08-26T17:46:21,4,LINE_REG,0.111,%,,0.300,PASS,
SRB5030-2608-0148,L2608A,FIX-04,B,2026-08-26T17:46:28,5,LOAD_REG,0.389,%,,0.800,PASS,
SRB5030-2608-0148,L2608A,FIX-04,B,2026-08-26T17:46:35,6,EFF_FL,92.69,%,88.00,,PASS,
SRB5030-2608-0148,L2608A,FIX-04,B,2026-08-26T17:46:42,7,RIPPLE,19.9,mV,,50.0,PASS,
SRB5030-2608-0148,L2608A,FIX-04,B,2026-08-26T17:46:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0149,L2608B,FIX-01,B,2026-08-26T17:53:00,1,R_OUT,3286.4,ohm,500.0,,PASS,
SRB5030-2608-0149,L2608B,FIX-01,B,2026-08-26T17:53:07,2,IQ_NL,10.43,mA,,25.00,PASS,
SRB5030-2608-0149,L2608B,FIX-01,B,2026-08-26T17:53:14,3,VOUT,5.0007,V,4.9500,5.0500,PASS,
SRB5030-2608-0149,L2608B,FIX-01,B,2026-08-26T17:53:21,4,LINE_REG,0.132,%,,0.300,PASS,
SRB5030-2608-0149,L2608B,FIX-01,B,2026-08-26T17:53:28,5,LOAD_REG,0.420,%,,0.800,PASS,
SRB5030-2608-0149,L2608B,FIX-01,B,2026-08-26T17:53:35,6,EFF_FL,92.56,%,88.00,,PASS,
SRB5030-2608-0149,L2608B,FIX-01,B,2026-08-26T17:53:42,7,RIPPLE,42.5,mV,,50.0,PASS,
SRB5030-2608-0149,L2608B,FIX-01,B,2026-08-26T17:53:49,8,I_LIM,4.10,A,3.70,5.00,PASS,
SRB5030-2608-0150,L2608B,FIX-02,B,2026-08-26T18:00:00,1,R_OUT,3177.8,ohm,500.0,,PASS,
SRB5030-2608-0150,L2608B,FIX-02,B,2026-08-26T18:00:07,2,IQ_NL,11.81,mA,,25.00,PASS,
SRB5030-2608-0150,L2608B,FIX-02,B,2026-08-26T18:00:14,3,VOUT,4.9983,V,4.9500,5.0500,PASS,
SRB5030-2608-0150,L2608B,FIX-02,B,2026-08-26T18:00:21,4,LINE_REG,0.097,%,,0.300,PASS,
SRB5030-2608-0150,L2608B,FIX-02,B,2026-08-26T18:00:28,5,LOAD_REG,0.385,%,,0.800,PASS,
SRB5030-2608-0150,L2608B,FIX-02,B,2026-08-26T18:00:35,6,EFF_FL,92.23,%,88.00,,PASS,
SRB5030-2608-0150,L2608B,FIX-02,B,2026-08-26T18:00:42,7,RIPPLE,36.5,mV,,50.0,PASS,
SRB5030-2608-0150,L2608B,FIX-02,B,2026-08-26T18:00:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0151,L2608B,FIX-03,A,2026-08-27T07:12:00,1,R_OUT,3288.2,ohm,500.0,,PASS,
SRB5030-2608-0151,L2608B,FIX-03,A,2026-08-27T07:12:07,2,IQ_NL,11.95,mA,,25.00,PASS,
SRB5030-2608-0151,L2608B,FIX-03,A,2026-08-27T07:12:14,3,VOUT,4.9572,V,4.9500,5.0500,PASS,
SRB5030-2608-0151,L2608B,FIX-03,A,2026-08-27T07:12:21,4,LINE_REG,0.105,%,,0.300,PASS,
SRB5030-2608-0151,L2608B,FIX-03,A,2026-08-27T07:12:28,5,LOAD_REG,0.430,%,,0.800,PASS,
SRB5030-2608-0151,L2608B,FIX-03,A,2026-08-27T07:12:35,6,EFF_FL,92.37,%,88.00,,PASS,
SRB5030-2608-0151,L2608B,FIX-03,A,2026-08-27T07:12:42,7,RIPPLE,50.5,mV,,50.0,FAIL,ripple 52mv
SRB5030-2608-0151,L2608B,FIX-03,A,2026-08-27T07:12:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0152,L2608B,FIX-04,A,2026-08-27T07:19:00,1,R_OUT,3255.4,ohm,500.0,,PASS,
SRB5030-2608-0152,L2608B,FIX-04,A,2026-08-27T07:19:07,2,IQ_NL,11.32,mA,,25.00,PASS,
SRB5030-2608-0152,L2608B,FIX-04,A,2026-08-27T07:19:14,3,VOUT,4.9910,V,4.9500,5.0500,PASS,
SRB5030-2608-0152,L2608B,FIX-04,A,2026-08-27T07:19:21,4,LINE_REG,0.118,%,,0.300,PASS,
SRB5030-2608-0152,L2608B,FIX-04,A,2026-08-27T07:19:28,5,LOAD_REG,0.430,%,,0.800,PASS,
SRB5030-2608-0152,L2608B,FIX-04,A,2026-08-27T07:19:35,6,EFF_FL,92.54,%,88.00,,PASS,
SRB5030-2608-0152,L2608B,FIX-04,A,2026-08-27T07:19:42,7,RIPPLE,42.3,mV,,50.0,PASS,
SRB5030-2608-0152,L2608B,FIX-04,A,2026-08-27T07:19:49,8,I_LIM,4.45,A,3.70,5.00,PASS,
SRB5030-2608-0153,L2608C,FIX-01,A,2026-08-27T07:26:00,1,R_OUT,3340.3,ohm,500.0,,PASS,
SRB5030-2608-0153,L2608C,FIX-01,A,2026-08-27T07:26:07,2,IQ_NL,11.07,mA,,25.00,PASS,
SRB5030-2608-0153,L2608C,FIX-01,A,2026-08-27T07:26:14,3,VOUT,4.9964,V,4.9500,5.0500,PASS,
SRB5030-2608-0153,L2608C,FIX-01,A,2026-08-27T07:26:21,4,LINE_REG,0.137,%,,0.300,PASS,
SRB5030-2608-0153,L2608C,FIX-01,A,2026-08-27T07:26:28,5,LOAD_REG,0.419,%,,0.800,PASS,
SRB5030-2608-0153,L2608C,FIX-01,A,2026-08-27T07:26:35,6,EFF_FL,92.22,%,88.00,,PASS,
SRB5030-2608-0153,L2608C,FIX-01,A,2026-08-27T07:26:42,7,RIPPLE,22.4,mV,,50.0,PASS,
SRB5030-2608-0153,L2608C,FIX-01,A,2026-08-27T07:26:49,8,I_LIM,4.15,A,3.70,5.00,PASS,
SRB5030-2608-0154,L2608C,FIX-02,A,2026-08-27T07:33:00,1,R_OUT,0.4,ohm,500.0,,FAIL,shorted
SRB5030-2608-0155,L2608C,FIX-03,A,2026-08-27T07:40:00,1,R_OUT,3297.4,ohm,500.0,,PASS,
SRB5030-2608-0155,L2608C,FIX-03,A,2026-08-27T07:40:07,2,IQ_NL,10.90,mA,,25.00,PASS,
SRB5030-2608-0155,L2608C,FIX-03,A,2026-08-27T07:40:14,3,VOUT,4.9690,V,4.9500,5.0500,PASS,
SRB5030-2608-0155,L2608C,FIX-03,A,2026-08-27T07:40:21,4,LINE_REG,0.093,%,,0.300,PASS,
SRB5030-2608-0155,L2608C,FIX-03,A,2026-08-27T07:40:28,5,LOAD_REG,0.382,%,,0.800,PASS,
SRB5030-2608-0155,L2608C,FIX-03,A,2026-08-27T07:40:35,6,EFF_FL,92.24,%,88.00,,PASS,
SRB5030-2608-0155,L2608C,FIX-03,A,2026-08-27T07:40:42,7,RIPPLE,21.5,mV,,50.0,PASS,
SRB5030-2608-0155,L2608C,FIX-03,A,2026-08-27T07:40:49,8,I_LIM,4.20,A,3.70,5.00,PASS,
SRB5030-2608-0156,L2608C,FIX-04,A,2026-08-27T07:47:00,1,R_OUT,3318.8,ohm,500.0,,PASS,
SRB5030-2608-0156,L2608C,FIX-04,A,2026-08-27T07:47:07,2,IQ_NL,10.89,mA,,25.00,PASS,
SRB5030-2608-0156,L2608C,FIX-04,A,2026-08-27T07:47:14,3,VOUT,4.9757,V,4.9500,5.0500,PASS,
SRB5030-2608-0156,L2608C,FIX-04,A,2026-08-27T07:47:21,4,LINE_REG,0.153,%,,0.300,PASS,
SRB5030-2608-0156,L2608C,FIX-04,A,2026-08-27T07:47:28,5,LOAD_REG,0.436,%,,0.800,PASS,
SRB5030-2608-0156,L2608C,FIX-04,A,2026-08-27T07:47:35,6,EFF_FL,91.97,%,88.00,,PASS,
SRB5030-2608-0156,L2608C,FIX-04,A,2026-08-27T07:47:42,7,RIPPLE,21.9,mV,,50.0,PASS,
SRB5030-2608-0156,L2608C,FIX-04,A,2026-08-27T07:47:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
SRB5030-2608-0157,L2608D,FIX-01,A,2026-08-27T07:54:00,1,R_OUT,3370.9,ohm,500.0,,PASS,
SRB5030-2608-0157,L2608D,FIX-01,A,2026-08-27T07:54:07,2,IQ_NL,10.72,mA,,25.00,PASS,
SRB5030-2608-0157,L2608D,FIX-01,A,2026-08-27T07:54:14,3,VOUT,4.9858,V,4.9500,5.0500,PASS,
SRB5030-2608-0157,L2608D,FIX-01,A,2026-08-27T07:54:21,4,LINE_REG,0.145,%,,0.300,PASS,
SRB5030-2608-0157,L2608D,FIX-01,A,2026-08-27T07:54:28,5,LOAD_REG,0.426,%,,0.800,PASS,
SRB5030-2608-0157,L2608D,FIX-01,A,2026-08-27T07:54:35,6,EFF_FL,92.57,%,88.00,,PASS,
SRB5030-2608-0157,L2608D,FIX-01,A,2026-08-27T07:54:42,7,RIPPLE,22.4,mV,,50.0,PASS,
SRB5030-2608-0157,L2608D,FIX-01,A,2026-08-27T07:54:49,8,I_LIM,4.00,A,3.70,5.00,PASS,
SRB5030-2608-0158,L2608D,FIX-02,A,2026-08-27T08:01:00,1,R_OUT,3046.1,ohm,500.0,,PASS,
SRB5030-2608-0158,L2608D,FIX-02,A,2026-08-27T08:01:07,2,IQ_NL,10.56,mA,,25.00,PASS,
SRB5030-2608-0158,L2608D,FIX-02,A,2026-08-27T08:01:14,3,VOUT,4.9918,V,4.9500,5.0500,PASS,
SRB5030-2608-0158,L2608D,FIX-02,A,2026-08-27T08:01:21,4,LINE_REG,0.081,%,,0.300,PASS,
SRB5030-2608-0158,L2608D,FIX-02,A,2026-08-27T08:01:28,5,LOAD_REG,0.389,%,,0.800,PASS,
SRB5030-2608-0158,L2608D,FIX-02,A,2026-08-27T08:01:35,6,EFF_FL,92.15,%,88.00,,PASS,
SRB5030-2608-0158,L2608D,FIX-02,A,2026-08-27T08:01:42,7,RIPPLE,20.4,mV,,50.0,PASS,
SRB5030-2608-0158,L2608D,FIX-02,A,2026-08-27T08:01:49,8,I_LIM,4.20,A,3.70,5.00,PASS,
SRB5030-2608-0159,L2608D,FIX-03,A,2026-08-27T08:08:00,1,R_OUT,3368.5,ohm,500.0,,PASS,
SRB5030-2608-0159,L2608D,FIX-03,A,2026-08-27T08:08:07,2,IQ_NL,11.47,mA,,25.00,PASS,
SRB5030-2608-0159,L2608D,FIX-03,A,2026-08-27T08:08:14,3,VOUT,4.9530,V,4.9500,5.0500,PASS,
SRB5030-2608-0159,L2608D,FIX-03,A,2026-08-27T08:08:21,4,LINE_REG,0.144,%,,0.300,PASS,
SRB5030-2608-0159,L2608D,FIX-03,A,2026-08-27T08:08:28,5,LOAD_REG,0.443,%,,0.800,PASS,
SRB5030-2608-0159,L2608D,FIX-03,A,2026-08-27T08:08:35,6,EFF_FL,92.21,%,88.00,,PASS,
SRB5030-2608-0159,L2608D,FIX-03,A,2026-08-27T08:08:42,7,RIPPLE,21.2,mV,,50.0,PASS,
SRB5030-2608-0159,L2608D,FIX-03,A,2026-08-27T08:08:49,8,I_LIM,4.20,A,3.70,5.00,PASS,
SRB5030-2608-0160,L2608D,FIX-04,A,2026-08-27T08:15:00,1,R_OUT,3041.7,ohm,500.0,,PASS,
SRB5030-2608-0160,L2608D,FIX-04,A,2026-08-27T08:15:07,2,IQ_NL,11.19,mA,,25.00,PASS,
SRB5030-2608-0160,L2608D,FIX-04,A,2026-08-27T08:15:14,3,VOUT,5.0005,V,4.9500,5.0500,PASS,
SRB5030-2608-0160,L2608D,FIX-04,A,2026-08-27T08:15:21,4,LINE_REG,0.093,%,,0.300,PASS,
SRB5030-2608-0160,L2608D,FIX-04,A,2026-08-27T08:15:28,5,LOAD_REG,0.393,%,,0.800,PASS,
SRB5030-2608-0160,L2608D,FIX-04,A,2026-08-27T08:15:35,6,EFF_FL,92.34,%,88.00,,PASS,
SRB5030-2608-0160,L2608D,FIX-04,A,2026-08-27T08:15:42,7,RIPPLE,23.4,mV,,50.0,PASS,
SRB5030-2608-0160,L2608D,FIX-04,A,2026-08-27T08:15:49,8,I_LIM,4.20,A,3.70,5.00,PASS,
SRB5030-2608-0161,L2608A,FIX-01,A,2026-08-27T08:22:00,1,R_OUT,3406.2,ohm,500.0,,PASS,
SRB5030-2608-0161,L2608A,FIX-01,A,2026-08-27T08:22:07,2,IQ_NL,11.11,mA,,25.00,PASS,
SRB5030-2608-0161,L2608A,FIX-01,A,2026-08-27T08:22:14,3,VOUT,5.0061,V,4.9500,5.0500,PASS,
SRB5030-2608-0161,L2608A,FIX-01,A,2026-08-27T08:22:21,4,LINE_REG,0.151,%,,0.300,PASS,
SRB5030-2608-0161,L2608A,FIX-01,A,2026-08-27T08:22:28,5,LOAD_REG,0.432,%,,0.800,PASS,
SRB5030-2608-0161,L2608A,FIX-01,A,2026-08-27T08:22:35,6,EFF_FL,92.37,%,88.00,,PASS,
SRB5030-2608-0161,L2608A,FIX-01,A,2026-08-27T08:22:42,7,RIPPLE,21.0,mV,,50.0,PASS,
SRB5030-2608-0161,L2608A,FIX-01,A,2026-08-27T08:22:49,8,I_LIM,4.15,A,3.70,5.00,PASS,
SRB5030-2608-0162,L2608A,FIX-02,A,2026-08-27T08:29:00,1,R_OUT,3288.4,ohm,500.0,,PASS,
SRB5030-2608-0162,L2608A,FIX-02,A,2026-08-27T08:29:07,2,IQ_NL,11.18,mA,,25.00,PASS,
SRB5030-2608-0162,L2608A,FIX-02,A,2026-08-27T08:29:14,3,VOUT,5.0091,V,4.9500,5.0500,PASS,
SRB5030-2608-0162,L2608A,FIX-02,A,2026-08-27T08:29:21,4,LINE_REG,0.143,%,,0.300,PASS,
SRB5030-2608-0162,L2608A,FIX-02,A,2026-08-27T08:29:28,5,LOAD_REG,0.425,%,,0.800,PASS,
SRB5030-2608-0162,L2608A,FIX-02,A,2026-08-27T08:29:35,6,EFF_FL,92.28,%,88.00,,PASS,
SRB5030-2608-0162,L2608A,FIX-02,A,2026-08-27T08:29:42,7,RIPPLE,17.9,mV,,50.0,PASS,
SRB5030-2608-0162,L2608A,FIX-02,A,2026-08-27T08:29:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0163,L2608A,FIX-03,A,2026-08-27T08:36:00,1,R_OUT,3265.1,ohm,500.0,,PASS,
SRB5030-2608-0163,L2608A,FIX-03,A,2026-08-27T08:36:07,2,IQ_NL,10.61,mA,,25.00,PASS,
SRB5030-2608-0163,L2608A,FIX-03,A,2026-08-27T08:36:14,3,VOUT,4.9691,V,4.9500,5.0500,PASS,
SRB5030-2608-0163,L2608A,FIX-03,A,2026-08-27T08:36:21,4,LINE_REG,0.111,%,,0.300,PASS,
SRB5030-2608-0163,L2608A,FIX-03,A,2026-08-27T08:36:28,5,LOAD_REG,0.438,%,,0.800,PASS,
SRB5030-2608-0163,L2608A,FIX-03,A,2026-08-27T08:36:35,6,EFF_FL,92.52,%,88.00,,PASS,
SRB5030-2608-0163,L2608A,FIX-03,A,2026-08-27T08:36:42,7,RIPPLE,25.6,mV,,50.0,PASS,
SRB5030-2608-0163,L2608A,FIX-03,A,2026-08-27T08:36:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0164,L2608A,FIX-04,A,2026-08-27T08:43:00,1,R_OUT,3186.1,ohm,500.0,,PASS,
SRB5030-2608-0164,L2608A,FIX-04,A,2026-08-27T08:43:07,2,IQ_NL,11.10,mA,,25.00,PASS,
SRB5030-2608-0164,L2608A,FIX-04,A,2026-08-27T08:43:14,3,VOUT,5.0108,V,4.9500,5.0500,PASS,
